peak_1	h_1	k_1	l_1	peak_2	h_2	k_2	l_2	peak_3	h_3	k_3	l_3	peak_4	h_4	k_4	l_4	peak_5	h_5	k_5	l_5	peak_6	h_6	k_6	l_6	space_group	Space_code
2.070551	1.0	1.0	1.0	1.79315	2.0	0.0	0.0	0.801921	4.0	2.0	0.0	0.822754	3.0	3.0	1.0	1.08131	3.0	1.0	1.0	1.267948	2.0	2.0	0.0	Fm3m	4
2.072687	1.0	1.0	1.0	1.795	2.0	0.0	0.0	0.802748	4.0	2.0	0.0	0.823602	3.0	3.0	1.0	1.082426	3.0	1.0	1.0	1.269257	2.0	2.0	0.0	Fm3m	4
2.073496	1.0	1.0	1.0	1.7957	2.0	0.0	0.0	0.803061	4.0	2.0	0.0	0.823924	3.0	3.0	1.0	1.082848	3.0	1.0	1.0	1.269752	2.0	2.0	0.0	Fm3m	4
2.0739	1.0	1.0	1.0	1.79605	2.0	0.0	0.0	0.803218	4.0	2.0	0.0	0.824084	3.0	3.0	1.0	1.083059	3.0	1.0	1.0	1.269999	2.0	2.0	0.0	Fm3m	4
2.075921	1.0	1.0	1.0	1.7978	2.0	0.0	0.0	0.804001	4.0	2.0	0.0	0.824887	3.0	3.0	1.0	1.084114	3.0	1.0	1.0	1.271237	2.0	2.0	0.0	Fm3m	4
2.075978	1.0	1.0	1.0	1.79785	2.0	0.0	0.0	0.804023	4.0	2.0	0.0	0.82491	3.0	3.0	1.0	1.084144	3.0	1.0	1.0	1.271272	2.0	2.0	0.0	Fm3m	4
2.077248	1.0	1.0	1.0	1.79895	2.0	0.0	0.0	0.804515	4.0	2.0	0.0	0.825415	3.0	3.0	1.0	1.084808	3.0	1.0	1.0	1.27205	2.0	2.0	0.0	Fm3m	4
2.07771	1.0	1.0	1.0	1.79935	2.0	0.0	0.0	0.804694	4.0	2.0	0.0	0.825598	3.0	3.0	1.0	1.085049	3.0	1.0	1.0	1.272333	2.0	2.0	0.0	Fm3m	4
2.078865	1.0	1.0	1.0	1.80035	2.0	0.0	0.0	0.805141	4.0	2.0	0.0	0.826057	3.0	3.0	1.0	1.085652	3.0	1.0	1.0	1.27304	2.0	2.0	0.0	Fm3m	4
2.079789	1.0	1.0	1.0	1.80115	2.0	0.0	0.0	0.805499	4.0	2.0	0.0	1.086134	3.0	1.0	1.0	0.826424	3.0	3.0	1.0	1.273605	2.0	2.0	0.0	Fm3m	4
2.081463	1.0	1.0	1.0	1.8026	2.0	0.0	0.0	0.806147	4.0	2.0	0.0	1.087009	3.0	1.0	1.0	0.82709	3.0	3.0	1.0	1.274631	2.0	2.0	0.0	Fm3m	4
2.082156	1.0	1.0	1.0	1.8032	2.0	0.0	0.0	0.806416	4.0	2.0	0.0	1.087371	3.0	1.0	1.0	0.827365	3.0	3.0	1.0	1.275055	2.0	2.0	0.0	Fm3m	4
2.08435	1.0	1.0	1.0	1.8051	2.0	0.0	0.0	0.807265	4.0	2.0	0.0	1.088516	3.0	1.0	1.0	0.828237	3.0	3.0	1.0	1.276398	2.0	2.0	0.0	Fm3m	4
2.087006	1.0	1.0	1.0	1.8074	2.0	0.0	0.0	0.808294	4.0	2.0	0.0	1.089903	3.0	1.0	1.0	0.829292	3.0	3.0	1.0	1.278025	2.0	2.0	0.0	Fm3m	4
2.090816	1.0	1.0	1.0	1.8107	2.0	0.0	0.0	0.80977	4.0	2.0	0.0	1.091893	3.0	1.0	1.0	0.830806	3.0	3.0	1.0	1.280358	2.0	2.0	0.0	Fm3m	4
2.087098	1.0	1.0	1.0	1.80748	2.0	0.0	0.0	0.80833	4.0	2.0	0.0	1.089951	3.0	1.0	1.0	0.829329	3.0	3.0	1.0	1.278081	2.0	2.0	0.0	Fm3m	4
2.087121	1.0	1.0	1.0	1.8075	2.0	0.0	0.0	0.808339	4.0	2.0	0.0	1.089964	3.0	1.0	1.0	0.829338	3.0	3.0	1.0	1.278096	2.0	2.0	0.0	Fm3m	4
2.085966	1.0	1.0	1.0	1.8065	2.0	0.0	0.0	0.807891	4.0	2.0	0.0	1.08936	3.0	1.0	1.0	0.828879	3.0	3.0	1.0	1.277388	2.0	2.0	0.0	Fm3m	4
2.095782	1.0	1.0	1.0	1.815	2.0	0.0	0.0	0.811693	4.0	2.0	0.0	1.094486	3.0	1.0	1.0	0.832779	3.0	3.0	1.0	1.283399	2.0	2.0	0.0	Fm3m	4
2.099246	1.0	1.0	1.0	1.818	2.0	0.0	0.0	0.813034	4.0	2.0	0.0	1.096295	3.0	1.0	1.0	0.834156	3.0	3.0	1.0	1.28552	2.0	2.0	0.0	Fm3m	4
2.103864	1.0	1.0	1.0	1.822	2.0	0.0	0.0	0.814823	4.0	2.0	0.0	1.098707	3.0	1.0	1.0	1.288349	2.0	2.0	0.0	0.835991	3.0	3.0	1.0	Fm3m	4
2.107329	1.0	1.0	1.0	1.825	2.0	0.0	0.0	1.100516	3.0	1.0	1.0	0.816165	4.0	2.0	0.0	1.29047	2.0	2.0	0.0	0.837367	3.0	3.0	1.0	Fm3m	4
2.111947	1.0	1.0	1.0	1.829	2.0	0.0	0.0	1.102928	3.0	1.0	1.0	0.817954	4.0	2.0	0.0	1.293298	2.0	2.0	0.0	0.839203	3.0	3.0	1.0	Fm3m	4
2.117143	1.0	1.0	1.0	1.8335	2.0	0.0	0.0	1.105642	3.0	1.0	1.0	0.819966	4.0	2.0	0.0	1.29648	2.0	2.0	0.0	0.841268	3.0	3.0	1.0	Fm3m	4
2.12003	1.0	1.0	1.0	1.836	2.0	0.0	0.0	1.10715	3.0	1.0	1.0	0.821084	4.0	2.0	0.0	1.298248	2.0	2.0	0.0	0.842415	3.0	3.0	1.0	Fm3m	4
2.126958	1.0	1.0	1.0	1.842	2.0	0.0	0.0	1.110768	3.0	1.0	1.0	0.823767	4.0	2.0	0.0	1.302491	2.0	2.0	0.0	0.845168	3.0	3.0	1.0	Fm3m	4
2.131577	1.0	1.0	1.0	1.846	2.0	0.0	0.0	1.11318	3.0	1.0	1.0	1.305319	2.0	2.0	0.0	0.825556	4.0	2.0	0.0	0.847003	3.0	3.0	1.0	Fm3m	4
2.082907	1.0	1.0	1.0	1.80385	2.0	0.0	0.0	0.806706	4.0	2.0	0.0	1.087763	3.0	1.0	1.0	0.827663	3.0	3.0	1.0	1.275515	2.0	2.0	0.0	Fm3m	4
2.076729	1.0	1.0	1.0	1.7985	2.0	0.0	0.0	0.804314	4.0	2.0	0.0	1.084536	3.0	1.0	1.0	0.825208	3.0	3.0	1.0	1.271732	2.0	2.0	0.0	Fm3m	4
2.723765	1.0	0.0	1.0	2.82375	0.0	0.0	2.0	3.109291	1.0	0.0	0.0	1.514932	1.0	1.0	2.0	1.61035	1.0	0.0	3.0	1.79515	1.0	1.0	0.0	P6_3mmc	0
2.722376	1.0	0.0	1.0	2.834	0.0	0.0	2.0	0.783366	3.0	1.0	3.0	3.103835	1.0	0.0	0.0	1.514608	1.0	1.0	2.0	1.613856	1.0	0.0	3.0	P6_3mmc	0
2.723765	1.0	0.0	1.0	2.82375	0.0	0.0	2.0	3.109291	1.0	0.0	0.0	0.784014	3.0	1.0	3.0	1.514932	1.0	1.0	2.0	1.61035	1.0	0.0	3.0	P6_3mmc	0
2.698682	1.0	0.0	1.0	0.772706	1.0	0.0	7.0	2.7937	0.0	0.0	2.0	3.082011	1.0	0.0	0.0	1.500824	1.0	1.0	2.0	1.594018	1.0	0.0	3.0	P6_3mmc	0
2.693852	1.0	0.0	1.0	0.775355	3.0	1.0	3.0	0.772923	1.0	0.0	7.0	2.795	0.0	0.0	2.0	3.07439	1.0	0.0	0.0	1.498381	1.0	1.0	2.0	P6_3mmc	0
2.698682	1.0	0.0	1.0	0.776881	3.0	1.0	3.0	0.772706	1.0	0.0	7.0	2.7937	0.0	0.0	2.0	3.082011	1.0	0.0	0.0	1.500824	1.0	1.0	2.0	P6_3mmc	0
3.256934	1.0	1.0	0.0	1.880392	2.0	1.0	1.0	1.231005	3.0	2.0	1.0	2.303	2.0	0.0	0.0	1.456545	3.0	1.0	0.0	0.840937	5.0	2.0	1.0	Im3m	8
3.218043	1.0	1.0	0.0	1.857938	2.0	1.0	1.0	1.216306	3.0	2.0	1.0	2.2755	2.0	0.0	0.0	0.78049	4.0	3.0	3.0	0.78049	5.0	3.0	0.0	Im3m	8
3.256934	1.0	1.0	0.0	1.880392	2.0	1.0	1.0	1.231005	3.0	2.0	1.0	2.303	2.0	0.0	0.0	1.456545	3.0	1.0	0.0	0.840937	5.0	2.0	1.0	Im3m	8
2.709092	1.0	1.0	-2.0	2.688158	2.0	0.0	-2.0	2.51346	1.0	1.0	0.0	3.560008	0.0	0.0	2.0	2.402725	2.0	0.0	-4.0	1.599253	3.0	1.0	-4.0	C2m	1
2.708922	1.0	1.0	-1.0	2.688198	2.0	0.0	0.0	2.513294	1.0	1.0	1.0	2.40225	2.0	0.0	-2.0	1.599242	3.0	1.0	-1.0	3.558196	0.0	0.0	2.0	C2c	2
2.566093	0.0	2.0	1.0	2.614536	1.0	1.0	0.0	2.090541	1.0	1.0	-1.0	0.771067	1.0	3.0	-4.0	2.023896	1.0	1.0	1.0	1.925754	1.0	3.0	0.0	C2c	2
2.574355	2.0	0.0	5.0	2.380995	3.0	0.0	3.0	2.239809	1.0	2.0	5.0	7.142985	1.0	0.0	1.0	2.623191	3.0	0.0	0.0	2.114197	3.0	1.0	2.0	R3m	7
3.266382	1.0	1.0	1.0	2.000242	2.0	2.0	0.0	1.705812	3.0	1.0	1.0	1.15484	4.0	2.0	2.0	1.297929	3.0	3.0	1.0	0.894536	6.0	2.0	0.0	Fd3m	3
3.266273	1.0	1.0	1.0	2.000175	2.0	2.0	0.0	1.705755	3.0	1.0	1.0	1.154802	4.0	2.0	2.0	1.297885	3.0	3.0	1.0	0.894506	6.0	2.0	0.0	Fd3m	3
3.266544	1.0	1.0	1.0	2.000342	2.0	2.0	0.0	1.705897	3.0	1.0	1.0	1.154898	4.0	2.0	2.0	1.297993	3.0	3.0	1.0	0.89458	6.0	2.0	0.0	Fd3m	3
3.26633	1.0	1.0	1.0	2.000211	2.0	2.0	0.0	1.705785	3.0	1.0	1.0	1.154822	4.0	2.0	2.0	1.297908	3.0	3.0	1.0	0.894521	6.0	2.0	0.0	Fd3m	3
2.685741	4.0	2.0	0.0	1.605037	6.0	4.0	2.0	3.00275	4.0	0.0	0.0	2.451735	4.0	2.0	2.0	1.665626	6.0	4.0	0.0	0.817245	14.0	4.0	2.0	Ia3d	6
2.683505	4.0	2.0	0.0	1.603701	6.0	4.0	2.0	3.00025	4.0	0.0	0.0	1.664239	6.0	4.0	0.0	1.309416	8.0	4.0	2.0	1.732195	4.0	4.0	4.0	Ia3d	6
2.700947	4.0	2.0	0.0	1.614124	6.0	4.0	2.0	3.01975	4.0	0.0	0.0	2.465616	4.0	2.0	2.0	0.773279	12.0	8.0	6.0	1.675056	6.0	4.0	0.0	Ia3d	6
2.703183	4.0	2.0	0.0	1.615461	6.0	4.0	2.0	3.02225	4.0	0.0	0.0	2.467657	4.0	2.0	2.0	0.773919	12.0	8.0	6.0	1.676443	6.0	4.0	0.0	Ia3d	6
2.689453	4.0	2.0	0.0	1.607256	6.0	4.0	2.0	3.0069	4.0	0.0	0.0	2.455124	4.0	2.0	2.0	1.667928	6.0	4.0	0.0	0.818375	14.0	4.0	2.0	Ia3d	6
2.354579	1.0	1.0	1.0	0.78486	5.0	1.0	1.0	2.039125	2.0	0.0	0.0	1.229639	3.0	1.0	1.0	0.832469	4.0	2.0	2.0	1.441879	2.0	2.0	0.0	Fm3m	4
2.350047	1.0	1.0	1.0	0.783349	5.0	1.0	1.0	2.0352	2.0	0.0	0.0	1.227272	3.0	1.0	1.0	0.830867	4.0	2.0	2.0	1.439104	2.0	2.0	0.0	Fm3m	4
2.35097	1.0	1.0	1.0	0.783657	5.0	1.0	1.0	2.036	2.0	0.0	0.0	1.227754	3.0	1.0	1.0	0.831194	4.0	2.0	2.0	1.439669	2.0	2.0	0.0	Fm3m	4
2.36194	1.0	1.0	1.0	0.787313	5.0	1.0	1.0	2.0455	2.0	0.0	0.0	1.233483	3.0	1.0	1.0	1.446387	2.0	2.0	0.0	0.835072	4.0	2.0	2.0	Fm3m	4
2.365404	1.0	1.0	1.0	0.788468	5.0	1.0	1.0	2.0485	2.0	0.0	0.0	1.235292	3.0	1.0	1.0	1.448508	2.0	2.0	0.0	0.836297	4.0	2.0	2.0	Fm3m	4
2.368868	1.0	1.0	1.0	0.789623	5.0	1.0	1.0	2.0515	2.0	0.0	0.0	1.237101	3.0	1.0	1.0	1.45063	2.0	2.0	0.0	0.837521	4.0	2.0	2.0	Fm3m	4
2.37291	1.0	1.0	1.0	0.79097	5.0	1.0	1.0	2.055	2.0	0.0	0.0	1.239212	3.0	1.0	1.0	1.453104	2.0	2.0	0.0	0.83895	4.0	2.0	2.0	Fm3m	4
2.376951	1.0	1.0	1.0	0.792317	5.0	1.0	1.0	2.0585	2.0	0.0	0.0	1.241322	3.0	1.0	1.0	1.455579	2.0	2.0	0.0	0.840379	4.0	2.0	2.0	Fm3m	4
2.38157	1.0	1.0	1.0	0.793857	5.0	1.0	1.0	2.0625	2.0	0.0	0.0	1.243734	3.0	1.0	1.0	1.458408	2.0	2.0	0.0	0.842012	4.0	2.0	2.0	Fm3m	4
2.386766	1.0	1.0	1.0	2.067	2.0	0.0	0.0	0.795589	5.0	1.0	1.0	1.246448	3.0	1.0	1.0	1.46159	2.0	2.0	0.0	0.843849	4.0	2.0	2.0	Fm3m	4
2.390807	1.0	1.0	1.0	2.0705	2.0	0.0	0.0	0.796936	5.0	1.0	1.0	1.248558	3.0	1.0	1.0	1.464065	2.0	2.0	0.0	0.845278	4.0	2.0	2.0	Fm3m	4
2.393117	1.0	1.0	1.0	2.0725	2.0	0.0	0.0	0.797706	5.0	1.0	1.0	1.249765	3.0	1.0	1.0	1.465479	2.0	2.0	0.0	0.846095	4.0	2.0	2.0	Fm3m	4
2.349758	1.0	1.0	1.0	0.783253	5.0	1.0	1.0	2.03495	2.0	0.0	0.0	1.227121	3.0	1.0	1.0	0.830765	4.0	2.0	2.0	1.438927	2.0	2.0	0.0	Fm3m	4
2.346929	1.0	1.0	1.0	0.78231	5.0	1.0	1.0	2.0325	2.0	0.0	0.0	1.225644	3.0	1.0	1.0	0.829765	4.0	2.0	2.0	1.437195	2.0	2.0	0.0	Fm3m	4
2.351548	1.0	1.0	1.0	0.783849	5.0	1.0	1.0	2.0365	2.0	0.0	0.0	1.228056	3.0	1.0	1.0	0.831398	4.0	2.0	2.0	1.440023	2.0	2.0	0.0	Fm3m	4
2.731401	1.0	0.0	1.0	2.915	0.0	0.0	2.0	3.091711	1.0	0.0	0.0	1.645304	1.0	0.0	3.0	2.120937	1.0	0.0	2.0	1.785	1.0	1.0	0.0	P6_3mmc	0
2.700315	1.0	0.0	1.0	2.88	0.0	0.0	2.0	3.05707	1.0	0.0	0.0	1.625922	1.0	0.0	3.0	2.096272	1.0	0.0	2.0	1.765	1.0	1.0	0.0	P6_3mmc	0
2.835498	1.0	1.0	0.0	1.637076	2.0	1.0	1.0	2.005	2.0	0.0	0.0	1.268073	3.0	1.0	0.0	1.071718	3.0	2.0	1.0	0.786426	4.0	3.0	1.0	Im3m	8
2.642006	1.0	0.0	1.0	2.8	0.0	0.0	2.0	2.996448	1.0	0.0	0.0	2.045825	1.0	0.0	2.0	1.584381	1.0	0.0	3.0	1.73	1.0	1.0	0.0	P6_3mmc	0
2.44912	1.0	1.0	1.0	2.121	2.0	0.0	0.0	1.499774	2.0	2.0	0.0	1.279011	3.0	1.0	1.0	0.973182	3.0	3.0	1.0	0.816373	5.0	1.0	1.0	Fm3m	4
2.331691	1.0	0.0	1.0	2.493	0.0	0.0	2.0	2.637913	1.0	0.0	0.0	1.811882	1.0	0.0	2.0	1.406177	1.0	0.0	3.0	1.523	1.0	1.0	0.0	P6_3mmc	0
2.906209	1.0	1.0	0.0	1.677901	2.0	1.0	1.0	2.055	2.0	0.0	0.0	1.299696	3.0	1.0	0.0	1.098444	3.0	2.0	1.0	1.453104	2.0	2.0	0.0	Im3m	8
2.790995	1.0	0.0	1.0	2.9725	0.0	0.0	2.0	3.160993	1.0	0.0	0.0	1.679005	1.0	0.0	3.0	1.825	1.0	1.0	0.0	2.165447	1.0	0.0	2.0	P6_3mmc	0
2.712638	1.0	0.0	1.0	2.8079	0.0	0.0	2.0	3.098033	1.0	0.0	0.0	1.508576	1.0	1.0	2.0	1.60217	1.0	0.0	3.0	1.78865	1.0	1.0	0.0	P6_3mmc	0
2.712638	1.0	0.0	1.0	2.8079	0.0	0.0	2.0	3.098033	1.0	0.0	0.0	1.508576	1.0	1.0	2.0	1.60217	1.0	0.0	3.0	1.78865	1.0	1.0	0.0	P6_3mmc	0
2.900578	1.0	0.0	1.0	3.0815	0.0	0.0	2.0	3.287432	1.0	0.0	0.0	2.248229	1.0	0.0	2.0	1.898	1.0	1.0	0.0	1.742145	1.0	0.0	3.0	P6_3mmc	0
2.863768	1.0	0.0	1.0	3.0505	0.0	0.0	2.0	3.243265	1.0	0.0	0.0	2.222053	1.0	0.0	2.0	1.8725	1.0	1.0	0.0	1.722962	1.0	0.0	3.0	P6_3mmc	0
2.805607	1.0	0.0	1.0	2.9855	0.0	0.0	2.0	3.178313	1.0	0.0	0.0	2.17604	1.0	0.0	2.0	1.835	1.0	1.0	0.0	1.686871	1.0	0.0	3.0	P6_3mmc	0
2.738144	1.0	0.0	1.0	2.913	0.0	0.0	2.0	3.102103	1.0	0.0	0.0	2.123509	1.0	0.0	2.0	1.791	1.0	1.0	0.0	1.646053	1.0	0.0	3.0	P6_3mmc	0
2.632805	1.0	0.0	1.0	2.8015	0.0	0.0	2.0	2.982591	1.0	0.0	0.0	2.04198	1.0	0.0	2.0	1.722	1.0	1.0	0.0	1.582932	1.0	0.0	3.0	P6_3mmc	0
2.531946	1.0	0.0	1.0	2.6915	0.0	0.0	2.0	2.869142	1.0	0.0	0.0	1.962976	1.0	0.0	2.0	1.6565	1.0	1.0	0.0	1.521325	1.0	0.0	3.0	P6_3mmc	0
2.528346	1.0	0.0	1.0	2.6885	0.0	0.0	2.0	2.864812	1.0	0.0	0.0	1.960425	1.0	0.0	2.0	1.654	1.0	1.0	0.0	1.51946	1.0	0.0	3.0	P6_3mmc	0
2.457148	1.0	0.0	1.0	2.785138	1.0	0.0	0.0	2.6095	0.0	0.0	2.0	1.904262	1.0	0.0	2.0	1.608	1.0	1.0	0.0	1.475483	1.0	0.0	3.0	P6_3mmc	0
2.462876	1.0	0.0	1.0	2.617	0.0	0.0	2.0	2.7912	1.0	0.0	0.0	1.909114	1.0	0.0	2.0	1.6115	1.0	1.0	0.0	1.479435	1.0	0.0	3.0	P6_3mmc	0
2.033542	1.0	0.0	1.0	2.302761	1.0	0.0	0.0	2.167	0.0	0.0	2.0	1.578114	1.0	0.0	2.0	1.3295	1.0	1.0	0.0	1.223774	1.0	0.0	3.0	P6_3mmc	0
1.915312	1.0	0.0	1.0	2.170086	1.0	0.0	0.0	2.037	0.0	0.0	2.0	1.485198	1.0	0.0	2.0	1.2529	1.0	1.0	0.0	1.151177	1.0	0.0	3.0	P6_3mmc	0
1.828509	1.0	0.0	1.0	2.072399	1.0	0.0	0.0	1.9425	0.0	0.0	2.0	1.417254	1.0	0.0	2.0	1.1965	1.0	1.0	0.0	1.098217	1.0	0.0	3.0	P6_3mmc	0
1.758909	1.0	0.0	1.0	1.998787	1.0	0.0	0.0	1.8515	0.0	0.0	2.0	1.358296	1.0	0.0	2.0	1.154	1.0	1.0	0.0	1.050218	1.0	0.0	3.0	P6_3mmc	0
1.719909	1.0	0.0	1.0	1.956351	1.0	0.0	0.0	1.8045	0.0	0.0	2.0	1.326413	1.0	0.0	2.0	1.1295	1.0	1.0	0.0	1.024757	1.0	0.0	3.0	P6_3mmc	0
2.892653	1.0	0.0	1.0	3.275308	1.0	0.0	0.0	1.891	1.0	1.0	0.0	1.741144	1.0	0.0	3.0	1.582797	2.0	0.0	1.0	1.637654	2.0	0.0	0.0	P6_3mmc	0
2.880504	1.0	0.0	1.0	3.262318	1.0	0.0	0.0	1.8835	1.0	1.0	0.0	1.732913	1.0	0.0	3.0	1.576409	2.0	0.0	1.0	1.631159	2.0	0.0	0.0	P6_3mmc	0
2.878775	1.0	0.0	1.0	3.257121	1.0	0.0	0.0	1.8805	1.0	1.0	0.0	1.735773	1.0	0.0	3.0	1.574366	2.0	0.0	1.0	1.628561	2.0	0.0	0.0	P6_3mmc	0
2.871592	1.0	0.0	1.0	3.251925	1.0	0.0	0.0	1.8775	1.0	1.0	0.0	1.727909	1.0	0.0	3.0	1.57143	2.0	0.0	1.0	1.625963	2.0	0.0	0.0	P6_3mmc	0
2.846478	1.0	0.0	1.0	3.221615	1.0	0.0	0.0	1.86	1.0	1.0	0.0	1.715049	1.0	0.0	3.0	1.557054	2.0	0.0	1.0	1.610807	2.0	0.0	0.0	P6_3mmc	0
2.840035	1.0	0.0	1.0	3.215552	1.0	0.0	0.0	1.8565	1.0	1.0	0.0	1.709685	1.0	0.0	3.0	1.553946	2.0	0.0	1.0	1.607776	2.0	0.0	0.0	P6_3mmc	0
2.800344	1.0	0.0	1.0	3.170519	1.0	0.0	0.0	1.8305	1.0	1.0	0.0	1.685905	1.0	0.0	3.0	1.532197	2.0	0.0	1.0	1.58526	2.0	0.0	0.0	P6_3mmc	0
2.799459	1.0	0.0	1.0	3.168787	1.0	0.0	0.0	1.8295	1.0	1.0	0.0	1.686252	1.0	0.0	3.0	1.531465	2.0	0.0	1.0	1.584393	2.0	0.0	0.0	P6_3mmc	0
2.768374	1.0	0.0	1.0	3.134146	1.0	0.0	0.0	1.8095	1.0	1.0	0.0	1.666871	1.0	0.0	3.0	1.514644	2.0	0.0	1.0	1.567073	2.0	0.0	0.0	P6_3mmc	0
2.747335	1.0	0.0	1.0	3.109897	1.0	0.0	0.0	1.7955	1.0	1.0	0.0	1.65472	1.0	0.0	3.0	1.502988	2.0	0.0	1.0	1.554949	2.0	0.0	0.0	P6_3mmc	0
2.626509	1.0	0.0	1.0	2.974797	1.0	0.0	0.0	1.7175	1.0	1.0	0.0	1.579939	1.0	0.0	3.0	1.437453	2.0	0.0	1.0	1.487399	2.0	0.0	0.0	P6_3mmc	0
2.522439	1.0	0.0	1.0	2.857884	1.0	0.0	0.0	1.65	1.0	1.0	0.0	1.516192	1.0	0.0	3.0	1.380821	2.0	0.0	1.0	1.428942	2.0	0.0	0.0	P6_3mmc	0
0.770296	3.0	1.0	0.0	2.450439	1.0	0.0	1.0	2.777343	1.0	0.0	0.0	1.6035	1.0	1.0	0.0	1.47168	1.0	0.0	3.0	1.341757	2.0	0.0	1.0	P6_3mmc	0
2.385569	1.0	0.0	1.0	2.701133	1.0	0.0	0.0	1.5595	1.0	1.0	0.0	1.435935	1.0	0.0	3.0	1.305328	2.0	0.0	1.0	1.350567	2.0	0.0	0.0	P6_3mmc	0
2.340177	1.0	0.0	1.0	2.649172	1.0	0.0	0.0	1.5295	1.0	1.0	0.0	1.409292	1.0	0.0	3.0	1.280299	2.0	0.0	1.0	1.324586	2.0	0.0	0.0	P6_3mmc	0
2.293467	1.0	0.0	1.0	2.596344	1.0	0.0	0.0	1.499	1.0	1.0	0.0	1.381101	1.0	0.0	3.0	1.254761	2.0	0.0	1.0	0.947735	1.0	1.0	4.0	P6_3mmc	0
2.278004	1.0	0.0	1.0	2.57989	1.0	0.0	0.0	1.4895	1.0	1.0	0.0	1.370527	1.0	0.0	3.0	1.246657	2.0	0.0	1.0	0.940683	1.0	1.0	4.0	P6_3mmc	0
2.257952	1.0	0.0	1.0	2.557373	1.0	0.0	0.0	1.4765	1.0	1.0	0.0	1.358232	1.0	0.0	3.0	1.235749	2.0	0.0	1.0	0.932281	1.0	1.0	4.0	P6_3mmc	0
2.240642	1.0	0.0	1.0	2.536588	1.0	0.0	0.0	1.4645	1.0	1.0	0.0	1.349236	1.0	0.0	3.0	1.225876	2.0	0.0	1.0	0.925878	1.0	1.0	4.0	P6_3mmc	0
2.179064	1.0	0.0	1.0	2.468172	1.0	0.0	0.0	1.425	1.0	1.0	0.0	1.310601	1.0	0.0	3.0	1.192625	2.0	0.0	1.0	0.899616	1.0	1.0	4.0	P6_3mmc	0
2.726892	1.0	5.0	1.0	3.417428	1.0	3.0	1.0	8.466537	1.0	1.0	0.0	2.526267	2.0	0.0	-2.0	3.144628	3.0	1.0	0.0	2.723076	3.0	3.0	-1.0	C2m	1
2.216679	1.0	1.0	1.0	0.783714	4.0	2.0	2.0	1.9197	2.0	0.0	0.0	1.157623	3.0	1.0	1.0	0.858516	4.0	2.0	0.0	1.357433	2.0	2.0	0.0	Fm3m	4
2.211944	1.0	1.0	1.0	0.78204	4.0	2.0	2.0	1.9156	2.0	0.0	0.0	1.15515	3.0	1.0	1.0	0.856682	4.0	2.0	0.0	0.878938	3.0	3.0	1.0	Fm3m	4
2.026922	1.0	1.0	0.0	1.170244	2.0	1.0	1.0	0.906467	3.0	1.0	0.0	1.43325	2.0	0.0	0.0	1.013461	2.0	2.0	0.0	0.827487	2.0	2.0	2.0	Im3m	8
0.77773	3.0	2.0	1.0	2.057681	1.0	1.0	0.0	1.188003	2.0	1.0	1.0	0.920223	3.0	1.0	0.0	1.455	2.0	0.0	0.0	1.02884	2.0	2.0	0.0	Im3m	8
2.078894	1.0	1.0	0.0	0.785748	3.0	2.0	1.0	1.20025	2.0	1.0	1.0	0.92971	3.0	1.0	0.0	1.47	2.0	0.0	0.0	1.039447	2.0	2.0	0.0	Im3m	8
2.026568	1.0	1.0	0.0	1.17004	2.0	1.0	1.0	0.906309	3.0	1.0	0.0	1.433	2.0	0.0	0.0	1.013284	2.0	2.0	0.0	0.827343	2.0	2.0	2.0	Im3m	8
2.022325	1.0	1.0	0.0	1.16759	2.0	1.0	1.0	0.904411	3.0	1.0	0.0	1.43	2.0	0.0	0.0	1.011163	2.0	2.0	0.0	0.825611	2.0	2.0	2.0	Im3m	8
2.015254	1.0	1.0	0.0	1.163508	2.0	1.0	1.0	0.901249	3.0	1.0	0.0	1.425	2.0	0.0	0.0	1.007627	2.0	2.0	0.0	0.822724	2.0	2.0	2.0	Im3m	8
2.011719	1.0	1.0	0.0	1.161466	2.0	1.0	1.0	0.899668	3.0	1.0	0.0	1.4225	2.0	0.0	0.0	1.005859	2.0	2.0	0.0	0.821281	2.0	2.0	2.0	Im3m	8
2.009597	1.0	1.0	0.0	1.160242	2.0	1.0	1.0	0.898719	3.0	1.0	0.0	1.421	2.0	0.0	0.0	1.004799	2.0	2.0	0.0	0.820415	2.0	2.0	2.0	Im3m	8
2.006769	1.0	1.0	0.0	1.158609	2.0	1.0	1.0	0.897454	3.0	1.0	0.0	1.419	2.0	0.0	0.0	1.003385	2.0	2.0	0.0	0.81926	2.0	2.0	2.0	Im3m	8
2.004648	1.0	1.0	0.0	1.157384	2.0	1.0	1.0	0.896506	3.0	1.0	0.0	1.4175	2.0	0.0	0.0	1.002324	2.0	2.0	0.0	0.818394	2.0	2.0	2.0	Im3m	8
1.999698	1.0	1.0	0.0	1.154526	2.0	1.0	1.0	0.894292	3.0	1.0	0.0	1.414	2.0	0.0	0.0	0.999849	2.0	2.0	0.0	0.816373	2.0	2.0	2.0	Im3m	8
2.000405	1.0	1.0	0.0	1.154934	2.0	1.0	1.0	0.894608	3.0	1.0	0.0	1.4145	2.0	0.0	0.0	1.000203	2.0	2.0	0.0	0.816662	2.0	2.0	2.0	Im3m	8
1.995455	1.0	1.0	0.0	1.152077	2.0	1.0	1.0	0.892395	3.0	1.0	0.0	1.411	2.0	0.0	0.0	0.997728	2.0	2.0	0.0	0.814641	2.0	2.0	2.0	Im3m	8
