peak_1	peak_2	peak_3	peak_4	peak_5	peak_6	codes
3.610331	5.665991	4.633843000000001	3.313185	3.025626	2.949533	9
7.987397	7.972001000000001	5.265342	3.8203810000000002	5.258375	4.081639	4
11.58468	2.9245029999999996	6.485635	3.8082219999999998	3.721063	4.014331	4
8.579824	5.846959	5.509831	4.282744	3.333438	2.696489	9
4.440843	2.581905	5.007283	4.2641729999999995	1.7985039999999999	2.633434	8
5.273274000000001	3.151384	5.342538	4.61268	1.5560990000000001	4.024647	7
4.056673	4.278138	3.165463	2.50786	1.8250110000000002	3.096155	0
7.689162	4.617411	6.006168000000001	4.376391	2.521651	3.996136	5
3.4019220000000003	4.03126	4.9752860000000005	5.740569	3.000247	2.263339	8
8.159496	6.800097	10.210074	6.036423999999999	5.079273	5.923444	4
2.802722	2.8782569999999996	4.23285	3.1150979999999997	2.40265	2.417176	2
5.313097	5.808884	2.427156	4.683247	2.9351320000000003	3.100095	9
5.365549	6.807087	5.374893	2.4623030000000004	3.503616	3.503046	9
5.3386119999999995	3.1904310000000002	5.4274059999999995	5.414808	2.409403	2.4773750000000003	7
5.570321	3.2853450000000004	5.190080999999999	4.573214999999999	2.685394	3.1324769999999997	5
6.789178000000001	5.615149000000001	9.93828	6.307482	1.8048220000000001	4.668614	6
5.071539	5.197523	2.77149	2.469142	4.310526	2.5192379999999996	2
5.543176	4.8332	4.875	4.176786	2.329116	3.2832280000000003	8
4.9993	3.229594	4.332501	2.574155	2.8879089999999996	2.391058	6
5.1127389999999995	2.3184810000000002	3.667244	2.395257	3.4023070000000004	5.245786000000001	8
4.695591	2.38359	3.8018669999999997	4.192347	2.715301	2.541201	1
6.70899	3.2987360000000003	4.872774	7.252565000000001	2.922256	2.426775	6
4.677685	2.70289	2.520725	1.9796589999999998	2.459516	1.863029	3
5.271262	3.150181	5.340288	4.611432	1.5554869999999998	4.02281	7
5.261459	2.313409	5.66055	4.662904	2.276612	3.938776	8
4.002276999999999	2.728836	1.7749510000000002	3.489951	2.9904770000000003	2.4032090000000004	6
5.926183999999999	3.89405	4.46617	3.251898	1.555778	3.537406	1
8.309493	10.2056	7.000551	1.5484	6.36346	5.693898	4
4.402365	2.9883699999999997	5.138667	1.583943	2.4694960000000004	2.020539	0
5.336600000000001	3.189229	4.871627	5.9665	2.407692	2.477201	7
5.0290680000000005	2.315483	4.615076	2.415563	1.8807450000000001	3.353556	1
4.710462	3.3642589999999997	3.224624	3.791822	2.720899	2.063742	1
7.630829	4.022582	4.441644999999999	4.590937	2.772404	2.844574	9
5.759224	3.490107	4.075035	5.9811	2.4532420000000004	1.796233	6
5.405873	3.230627	5.49055	5.488265	1.5476969999999999	3.3525799999999997	7
4.11362	3.5625	1.5931980000000001	1.634587	2.148268	2.519068	3
4.943924	2.328513	4.9305	2.8340829999999997	2.234195	3.1882149999999996	1
5.648391	4.89165	2.6708	3.014382	1.887183	2.094892	3
4.366835	1.565096	3.78179	2.027161	2.491254	2.069004	3
4.098032	3.549	1.587161	1.628393	2.140127	2.509522	3
5.641721	4.3664	3.548606	2.532827	2.3419030000000003	4.356423	0
11.467978	5.736842	6.517395	3.948048	5.862971999999999	4.353311	4
7.875726	5.508417	4.49578	3.682356	3.157742	2.540997	0
5.42239	3.465229	3.195034	5.013153	3.200455	2.005747	5
4.974728	3.58416	3.267681	4.205235999999999	2.166753	2.554922	1
6.2078310000000005	4.532106000000001	3.3804760000000003	7.9252899999999995	4.162871	4.33671	4
4.857874	3.997058	3.604	2.5114929999999998	2.607728	2.843445	2
5.398986000000001	3.226512	3.7940560000000003	4.928578	3.7879189999999996	2.4482489999999997	7
5.442131	2.390163	5.8733	5.589685	1.562058	3.200494	8
4.082444	1.5811229999999998	3.5355	1.622199	2.131987	2.499976	3
10.54602	2.565303	5.039415	2.860708	3.435398	3.867568	0
5.802683	3.763254	4.705635	4.784796	2.138214	3.085529	5
4.761975	3.39991	3.262121	3.8363509999999996	1.850392	2.937147	1
4.310035	3.7325999999999997	1.5941640000000001	2.250842	2.191185	2.138402	3
4.745817000000001	3.392501	3.242971	3.812252	2.740231	2.082665	1
5.34671	1.55566	5.2995	2.655802	3.0586919999999997	4.999169	2
5.687479	5.70184	3.901128	2.663798	6.508825	5.44161	5
6.215001	4.674118	4.276418	5.140136	2.442848	1.630677	1
4.285214	3.732	1.5888740000000001	2.283679	2.247004	2.616936	0
3.8066320000000005	2.5442150000000003	1.77162	2.8295220000000003	2.8817880000000002	2.288773	2
4.797287000000001	3.749534	3.9582129999999998	3.416505	2.872752	3.394045	2
5.295076	2.312376	4.506268	2.370543	3.82191	4.833721000000001	7
5.788842000000001	3.755387	5.243646999999999	4.21919	3.0310430000000004	2.228458	5
4.320677	4.805497	4.209482	2.5866480000000003	2.708409	2.299268	9
10.094278	12.587597	12.60785	5.041968	8.213653	8.765678000000001	4
4.405182	3.8150000000000004	1.917021	2.4926709999999996	2.217849	1.727567	3
3.621505	1.7382840000000002	2.768737	2.585617	3.100383	3.072356	9
5.445717	6.321087	3.7133160000000003	2.541519	2.464916	2.1781889999999997	2
5.22134	2.531798	2.7108090000000002	3.461892	4.340739	2.76528	0
5.0796969999999995	2.7698110000000002	5.3965	3.209078	3.154689	4.808768000000001	9
7.002528	4.698688000000001	4.727995	8.18192	4.328474	3.7909509999999997	4
4.144624	3.58935	1.605206	1.909623	1.9017430000000002	2.538054	3
4.912381	3.160337	4.2645990000000005	8.363979	4.054933999999999	2.940814	0
4.39631	3.576315	3.962911	4.059646000000001	3.5368	2.6205499999999997	9
4.468229	3.8696	1.6017359999999998	2.333457	2.28868	2.11848	3
5.741558	3.559656	4.576383	8.258276	4.02144	7.419799	6
6.120778	7.204012	3.692634	5.147691999999999	4.753889	3.273054	7
5.155925	3.0812549999999996	5.7645	3.197569	1.568898	4.706695	7
5.616001000000001	4.8636	2.654508	2.99554	1.8785089999999998	2.085636	3
5.099678	3.267742	2.7239430000000002	2.66322	2.209423	2.618397	3
5.409048	3.232525	6.0475	4.937763	1.548606	3.354549	7
5.066911	1.741934	5.540582	3.6541319999999997	3.030482	4.720219	9
5.380941	2.36369	4.055657	3.750231	4.689638	3.2906779999999998	7
4.404605	2.8485060000000004	2.543089	2.048256	2.515372	2.0795179999999998	3
3.506166	2.526143	3.821882	5.123234	2.5970009999999997	2.555502	9
3.388255	3.504225	3.163916	4.9948999999999995	3.819792	1.597942	8
5.558975	3.9254640000000003	5.81705	4.665548	3.376891	4.127178	9
4.942725	2.407259	4.96175	3.637219	2.145353	2.543814	1
5.627433	4.8735	2.659855	3.0015479999999997	1.850462	2.06882	3
3.572525	5.162894	5.4322	3.8680009999999996	2.121741	3.009272	9
11.004188000000001	9.350126	8.720236	6.924583	5.66676	6.376357	4
4.765988	4.59745	3.8485970000000003	2.579952	2.415669	2.085949	2
5.544136999999999	4.833775	4.322615	4.731123999999999	2.329392	3.283824	8
4.057618	1.571508	3.514	1.612334	2.119022	2.484774	3
5.352406	2.6964	3.170344	3.4108470000000004	3.278726	1.650801	4
4.27574	3.7029	1.580882	1.976935	2.433555	2.117401	3
5.288591	2.3085	4.499018	2.366521	3.819937	4.827801	7
5.380874	3.215687	3.7736199999999998	5.4651689999999995	4.126196	2.982076	7
6.122652	7.2068389999999996	3.6941059999999997	5.516703	5.149191	6.5179849999999995	7
7.6839580000000005	3.779368	3.756657	4.7037569999999995	5.3988	3.2462809999999998	6
4.960471	4.571786	2.776145	3.894323	1.924807	2.819655	0
5.459315	3.2625650000000004	6.1037	4.98365	5.135859	3.385723	7
5.45207	4.470337	6.161491	3.990241	3.300185	2.6409450000000003	8
5.659552	4.88045	5.168081000000001	3.20389	2.912816	1.5932149999999998	6
4.718248	2.396645	3.825534	4.212923	1.825409	2.910441	1
4.393352999999999	3.738544	5.008312	3.281245	2.6051529999999996	1.749714	9
5.415407999999999	4.1875	3.794156	1.914703	1.61463	2.741758	4
4.740786	3.3815600000000003	3.253915	3.827931	1.839326	2.924172	1
2.68101	3.578231	1.599405	3.058684	3.440026	1.6205910000000001	6
5.56977	3.6434379999999997	5.013122	3.3199899999999998	1.579868	3.689075	5
5.590598	4.8416	2.645589	2.9869109999999996	1.831226	2.0462629999999997	3
4.464899	2.389207	3.446344	5.037916	2.5882069999999997	2.712951	8
3.356998	3.478045	3.702215	3.663277	2.975345	3.1589229999999997	8
8.176669	5.0314879999999995	3.272173	3.980098	3.141344	2.774365	2
6.6900770000000005	3.367597	5.37265	9.528591	4.48977	8.049638	6
6.818932	5.42436	8.948197	6.286467	5.528484	5.549108	6
9.93364	5.983548	5.957121	3.8079359999999998	4.602634999999999	3.4907500000000002	4
2.532194	4.160509	3.7685	2.7925709999999997	2.302419	1.9009490000000002	6
5.264151	3.145932	5.8855	4.050797	2.450211	3.1710010000000004	7
5.027969000000001	3.8635	2.920732	2.5295	2.393553	2.039062	0
5.857869	3.81374	5.25326	2.379669	2.650748	3.8015860000000004	5
3.965651	2.8950240000000003	2.7751200000000003	2.960276	2.389467	1.820173	2
5.696742	3.709187	4.602263000000001	4.697119	2.9879569999999998	2.332636	5
4.586002	3.653034	3.842609	2.417039	4.1722719999999995	3.8815660000000003	9
4.43399	3.341422	4.471705	2.251878	2.3993140000000004	2.8123820000000004	2
4.378788999999999	3.7851	2.307051	2.283655	1.6378759999999999	2.683961	0
6.703278000000001	4.206401	3.3671559999999996	8.925947	6.011879	7.236832	5
4.611129	3.454024	3.4876370000000003	3.556171	1.812819	1.798759	2
5.3408929999999994	3.191794	5.429956000000001	5.41689	2.410056	2.47879	7
4.819481	3.8800929999999996	5.436025	2.398475	2.03197	3.683941	8
3.470611	5.330439	5.834413	3.229422	3.567952	3.106757	9
4.757891	2.4114709999999997	4.80195	3.284669	1.846702	2.934697	1
5.915754	4.232188000000001	3.4189810000000005	7.449959	4.239122	3.8145860000000003	4
5.893759	5.10135	3.018053	4.9345099999999995	2.919728	3.0823660000000004	6
6.717439	3.759707	3.955661	3.9189559999999997	4.103777	2.781325	6
5.681056999999999	6.571977	5.284228	4.363289	5.176042	3.065835	5
4.573187	4.633884	2.444251	2.331077	2.4517889999999998	2.684764	2
4.447163	1.55442	2.808859	3.710754	3.143482	2.7856500000000004	2
5.9403109999999995	5.391471	4.07716	3.486642	2.928038	3.1593289999999996	6
4.70366	6.90992	4.0697600000000005	2.855943	4.494398	3.915717	6
5.777073	3.374437	3.5799649999999996	8.498199	4.819322	4.042222	6
5.570968000000001	3.858606	3.6030610000000003	2.977646	1.854991	2.058059	3
6.6034559999999995	4.066582	4.976724	5.78723	2.2145420000000002	3.194694	5
5.820843999999999	3.783352	5.2816600000000005	4.269761	5.716521	3.242018	5
8.581093000000001	4.661986	5.465107	5.238794	3.40992	2.708412	8
5.059810000000001	5.383087	5.5638950000000005	3.2425729999999997	5.690271	5.80628	5
5.493755999999999	4.194	3.144862	1.9364810000000001	3.2253819999999997	2.300948	0
6.056929	4.284989	2.8818989999999998	4.995855	2.49078	2.08561	0
4.812943	2.4443710000000003	4.8635	3.334924	5.435325	2.968839	1
4.604702	3.296856	3.664425	2.403282	1.8437070000000002	3.593324	1
4.063968	1.573968	2.576784	2.557573	2.122339	2.488662	3
4.394097	2.553057	2.8273	2.03961	1.898182	2.690824	3
4.351797	5.560072	4.443564	4.9918379999999996	2.1760260000000002	2.291561	2
5.981641	2.385792	4.834777	5.293419	2.641795	2.4532059999999998	5
4.0628139999999995	1.573521	2.576867	2.556032	2.121735	2.4879550000000004	3
4.513147	2.7607980000000003	2.743341	2.3569139999999997	2.7637270000000003	1.747935	3
2.510992	3.058909	4.461571	4.105734	2.368151	2.1311910000000003	9
8.093207	5.154363	5.2246310000000005	3.676212	3.689827	3.159113	4
5.683076	3.69218	5.1253969999999995	3.367488	3.7206010000000003	2.196274	5
5.565397	4.2490000000000006	3.858867	1.9708010000000002	2.6732199999999997	2.848274	4
7.0161359999999995	4.770871	3.7740199999999997	2.72059	3.3660759999999996	3.006618	0
9.065366000000001	10.464589	6.7355149999999995	4.96234	5.930384	5.096396	4
5.181093000000001	3.0272669999999997	4.401765	4.136549	2.521034	2.259456	6
4.586247	2.318245	3.6796170000000004	3.3382300000000003	1.8334359999999998	3.582897	1
3.427847	3.58957	3.21702	4.700699999999999	2.6913910000000003	2.034644	1
5.747826	5.157639	4.897685	3.340025	3.456781	2.597206	4
5.490962	4.2176	3.0378540000000003	3.0142439999999997	2.827229	2.255848	0
5.392055	3.222368	6.0285	4.92225	3.34401	1.591984	7
4.8029530000000005	2.388362	3.799109	4.953923	3.087231	3.024642	8
5.211797	2.3776789999999997	3.7779939999999996	3.242995	4.281042	4.1947	8
4.682309	2.375653	3.2385900000000003	4.72865	2.707064	2.043774	1
4.618872	2.99665	5.326167	1.949632	2.784434	1.649059	0
4.427532	2.751047	3.402533	3.4235260000000003	4.035648	1.725558	8
5.221219	3.1202750000000004	5.2968530000000005	4.550027	2.4211840000000002	3.1625639999999997	7
2.794425	2.786644	2.544261	2.538308	2.100931	2.46356	3
4.434997	2.577692	5.002113	4.2575970000000005	2.697048	2.273933	8
8.980293	5.591303	5.577812	8.384164	4.749772	5.306407999999999	4
3.299365	4.442212	3.839894	3.9651009999999998	3.4639499999999996	2.553268	9
6.041233	4.764601	4.894568	7.702151000000001	4.134769	4.329622	6
5.047627	3.8518999999999997	2.854256	1.9637669999999998	2.950018	4.397738	0
5.25251	3.7085	1.5745360000000002	3.779726	4.156025	3.287723	4
4.449122	3.606497	4.85925	3.814114	2.8224	5.303819	8
4.385552	2.5456570000000003	2.8239900000000002	2.036215	1.89372	2.685591	3
7.6097470000000005	4.570754	5.386288	4.852	3.942647	2.548343	5
5.033426	2.741005	2.683077	3.524018	2.7409030000000003	2.5876340000000004	4
6.167266	3.992639	5.405	3.565831	3.557743	5.369357	9
5.157714	3.082324	5.7665	3.198678	1.569442	4.708328	7
4.093528	3.5450999999999997	1.585417	1.626603	2.1377759999999997	2.506764	3
5.6139220000000005	4.029552	4.7273	4.854331	2.361417	3.150255	9
4.11362	3.5625	1.5931980000000001	1.634587	2.148268	2.519068	3
11.563077	9.062725	10.453721	8.55475	5.275723	6.750795	5
4.836845	4.72305	1.5696409999999998	3.980127	2.622897	2.924182	2
8.144789	6.793495	10.181932	6.270028	2.139455	5.117515	4
5.284052	3.157825	5.90775	4.069357	1.5591840000000001	4.031331	7
4.545869	4.146636	3.635075	2.141877	3.9635309999999997	2.391768	0
5.396705	3.225148	6.0337	4.926494999999999	1.545072	3.346894	7
4.085330000000001	2.569518	2.550723	1.623346	2.133495	2.501744	3
6.233072	4.6805010000000005	4.299342	5.168659999999999	2.4285550000000002	1.6161530000000002	1
4.3586480000000005	2.625992	3.046842	1.990554	2.669116	1.709399	3
3.656777	2.60941	2.820875	2.794034	2.273579	1.780919	6
5.086773	3.6805630000000003	3.814289	3.711206	2.2346	2.518322	1
3.440094	1.912185	3.937125	3.5367499999999996	2.022805	1.89648	9
4.78008	2.492128	5.18175	4.83641	1.929314	2.5239	8
5.404577	3.2298530000000003	5.4882740000000005	5.487907	1.547326	3.351776	7
5.5805109999999996	4.875881	4.9022	4.197671	2.349419	3.305632	8
3.487022	2.711212	2.39763	2.839481	5.2335650000000005	3.281306	8
6.699517999999999	4.12399	4.535697	7.17765	3.08817	1.6555710000000001	5
6.7391060000000005	8.882761	6.588945	2.51214	5.4963049999999996	5.192544	6
4.170247	2.795667	2.973099	3.7833189999999997	2.2940389999999997	1.719697	6
5.064228	2.4022390000000002	5.066750000000001	3.700323	2.22005	2.51096	1
6.25093	3.389398	4.538106	7.643295	4.373782	3.869277	0
5.5071829999999995	2.512241	1.545803	3.082978	5.5843050000000005	4.781774	6
4.3988309999999995	2.846546	1.595065	2.9887490000000003	2.512409	2.0758330000000003	3
5.6949369999999995	3.698148	5.137585	3.373377	3.726604	2.2021859999999998	5
7.937659999999999	7.726497	11.230127	6.005186	5.320067	6.394945	6
5.396437	3.2249879999999997	6.0334	4.926251000000001	2.4429350000000003	2.497175	7
4.592194	3.162501	3.987309	7.944793000000001	3.676973	3.3498659999999996	0
4.756945	3.6714460000000004	3.723665	5.133792	1.8477649999999999	3.69815	5
3.443426	4.04794	5.217566	4.59215	3.129485	2.155165	8
5.365818	4.2864070000000005	4.993036	4.405742999999999	3.225936	2.327281	6
4.9559750000000005	4.292	2.310912	2.5930969999999998	1.922459	2.052819	3
4.912673	3.2915460000000003	2.314379	3.518606	1.899846	2.0263020000000003	3
4.927079	3.541892	3.252923	4.182576	2.136355	2.537337	1
3.930803	2.4209	2.574793	1.7934100000000002	2.298774	2.056333	0
4.30739	4.798205	4.193461	2.575398	2.701493	2.2916689999999997	9
5.438497	4.462226	5.598086	4.526081	3.291767	3.127585	8
5.502159	5.991002	4.890274	3.19093	3.133624	2.405376	9
5.1840340000000005	3.9492	3.051716	2.594718	2.450517	2.685277	0
7.824991	5.466952	3.760954	3.396436	2.581937	4.052052	0
3.884632	4.3159220000000005	4.165968	3.2053909999999997	2.5165100000000002	2.266751	4
3.815579	2.768194	2.781803	2.888516	1.8537119999999998	2.228512	2
4.593382999999999	3.1236569999999997	4.590775	2.027999	2.0789869999999997	2.7710790000000003	2
4.907477	3.289534	2.312315	3.514106	1.897132	2.02312	3
5.740918	3.5589380000000004	4.576886	8.253775	4.019719	3.951126	6
4.131445	3.984286	2.062641	3.255395	2.485765	2.8980609999999998	4
5.441127	2.929692	4.265687	2.988449	2.79716	2.23783	0
4.965501	4.30025	2.314601	2.596882	1.927434	2.058652	3
8.095466	5.249884	5.136218	3.6783349999999997	3.11509	3.734778	4
5.273905	5.370284	2.767066	2.83066	4.5724149999999995	1.655624	2
5.663806	4.905	2.673942	3.278717	1.606741	2.091094	3
4.216245	2.7167060000000003	2.53107	2.254391	2.2155069999999997	2.571233	0
7.124943	6.447995000000001	8.746932	5.5907480000000005	1.602053	4.981914	0
8.141002	4.947293	5.78692	4.086497	2.515036	4.761785	7
4.759037	3.8095030000000003	5.352143	3.32179	2.820753	2.5563890000000002	8
4.1823250000000005	3.622	1.907431	2.1202039999999998	1.8965239999999999	2.102825	3
6.237976	4.681603	4.857311	4.626757	2.46628	2.132461	1
4.0460709999999995	1.5670359999999999	3.504	1.6077460000000001	2.112991	2.477702	3
7.005082	4.754417	3.7671099999999997	2.712605	3.3687769999999997	2.989922	0
4.437226	2.588623	2.845606	2.317266	2.269383	2.107892	3
5.499852	3.239196	4.97	3.161383	3.193314	4.658166	9
4.104383	2.583254	2.560866	1.630917	2.143444	2.5134109999999996	3
4.876450999999999	3.482502	4.190642	3.338858	5.659329	2.552518	1
4.09324	2.562272	2.567883	1.6264889999999999	2.137625	2.506587	3
5.010534	2.882518	3.8782249999999996	2.521345	1.8498430000000001	2.568067	0
5.288301	3.1603640000000004	5.9125	4.070617	1.560562	4.0365839999999995	7
6.709892999999999	4.130190000000001	5.095724	5.853239	2.739781	2.574358	5
4.910493	4.7515	3.658861	3.2044610000000002	3.112761	2.361676	2
6.995272999999999	4.339601	3.37091	8.77269	5.973927	4.902531	4
4.122113	3.030524	2.78227	3.0419859999999996	2.48528	1.800385	2
5.467385	7.363004999999999	3.7126189999999997	3.313369	3.753818	6.095685	1
6.784032999999999	4.479501	4.648790999999999	7.2549660000000005	4.560225	6.520455	4
4.736434	3.5172090000000003	3.23373	4.116428	3.062651	1.6836410000000002	5
5.403682	3.229317	6.0415	4.932864	1.547069	3.351221	7
6.027772	2.388756	6.5715	4.321909	2.775696	5.43735	8
6.689659	3.950121	4.958495	3.695617	3.31346	2.699515	6
4.5415410000000005	3.534045	1.580473	1.929808	1.897415	2.268558	3
5.421559	2.377869	5.8503	5.570905	2.453093	2.832529	8
4.973356	3.6129379999999998	3.6870309999999997	2.8505260000000003	2.248842	3.204749	1
6.215633	8.543961	3.697984	5.853826	3.2942	4.172401	8
5.195600000000001	3.9592	3.0562	2.859558	2.196268	2.692393	0
6.0050349999999995	7.13655	5.8049859999999995	4.101515	3.472651	7.199736	7
6.97311	3.768736	3.775431	3.641304	2.7929019999999998	3.5303839999999997	0
4.413842	2.570157	2.834947	2.047456	1.908494	2.702915	3
4.7163260000000005	2.3941600000000003	4.21087	3.8188079999999998	1.826357	2.909199	1
4.093858	4.087	3.0938350000000003	2.357227	2.537394	2.196355	6
5.486346	4.676012	5.9605999999999995	4.011136	2.44518	3.146321	8
5.445324	4.024856	4.377416	3.354648	1.569592	3.190467	1
3.352749	3.475506	3.697465	3.660642	4.545263	1.583833	8
4.3526430000000005	3.7695	1.6089319999999998	2.013911	2.478348	2.152929	3
3.472813	2.947085	3.7803709999999997	2.761576	2.049417	1.912241	9
13.861082	12.064423000000001	15.904475	9.740628000000001	8.218669	9.552238	4
5.744989	3.766365	9.144017999999999	8.069083	3.078779	2.516892	4
7.804392	6.522645000000001	9.978156	5.275026	2.328135	4.903373	4
4.703072	3.051661	4.089097	3.4635879999999997	2.3309249999999997	1.734682	6
9.117063	6.4843	4.761231	4.664105	2.5320679999999998	3.2316439999999997	1
3.457309	4.06436	5.577	5.251341	3.0345969999999998	2.773579	8
6.15662	3.924617	5.408503	3.875152	3.753388	3.320439	6
5.673017	3.7039040000000005	5.128724999999999	4.169003	2.458834	2.639614	5
4.2701709999999995	4.505	4.849742	2.022036	2.3779399999999997	2.65641	9
7.7231950000000005	5.415142	10.716967	7.565797	2.265707	5.290127999999999	6
5.256772	3.141522	5.87725	4.045959	2.447683	3.657907	7
4.080712	2.564136	2.5503169999999997	1.621511	2.131082	2.498916	3
5.403363	4.6814	5.0317810000000005	2.816586	3.277603	5.098765	6
3.348706	3.9913339999999997	5.660093	3.202562	2.256265	3.695513	8
5.1220479999999995	3.0276210000000003	2.9527840000000003	3.512581	2.418131	2.64753	0
4.43174	2.576123	2.850447	2.056803	2.52793	2.1007670000000003	3
7.007525	8.696805	4.7923	4.695297	3.495537	5.674797	1
4.469673	3.87085	1.602295	2.334211	2.289253	2.119364	3
3.777394	1.7580079999999998	3.755613	2.611417	2.090517	2.205485	2
4.084176	1.581794	3.537	1.622887	2.132891	2.501036	3
5.046113999999999	3.52775	1.570815	3.1126060000000004	4.047359	3.162039	0
5.334856	3.188186	5.423206	5.411379	2.408327	2.475046	7
6.975913	7.524047	4.871298	8.351592	6.466836	5.956981	4
5.234005	4.497797	3.565975	3.958067	3.167713	2.678429	6
4.427256	2.574278	2.7464079999999997	4.81425	3.4866	2.624119	8
4.436762	2.372364	3.420611	5.006489	3.472655	1.8510710000000001	8
11.596777000000001	10.387426000000001	11.097659	7.1510050000000005	6.3300350000000005	7.206239999999999	6
3.789565	3.757387	2.63797	2.165197	2.214476	2.293736	2
5.6644000000000005	2.512247	3.548609	5.355895	4.461196	3.482521	6
3.466475	2.3816319999999997	6.935203	9.177583	3.231542	2.442422	5
5.403189	2.390127	4.638583	4.932415000000001	3.788193	2.451229	7
4.717840000000001	3.062306	4.102905	3.509463	1.81653	2.283152	6
5.401522	4.1331	3.743169	2.964442	2.176425	2.821329	4
5.376671	4.496438	3.668406	4.770832	2.3412100000000002	4.031849	8
5.405202	3.230226	6.043200000000001	4.934252	1.5475050000000001	3.352164	7
4.678025	3.3603560000000003	3.692823	2.6951340000000004	1.619283	3.6382260000000004	1
5.324883	3.182226	5.416304	5.398027	2.398559	2.475401	7
6.993182000000001	4.694906	4.718778	8.18892	3.7941149999999997	4.329525	4
8.606584	4.67722	5.493607	5.2620640000000005	2.521936	3.57126	8
5.063334	2.401705	4.511524	4.253733	2.2197940000000003	2.510405	1
6.252313	4.0075	3.131819	3.06739	4.832746	3.337574	4
5.444155	3.253505	6.08675	4.969811	6.02792	3.021321	7
5.6595770000000005	2.9762519999999997	5.75542	3.0532390000000005	3.2813879999999997	1.559561	4
5.184564	3.95295	3.0470439999999996	2.854464	2.192507	2.6858440000000003	0
5.128413	5.244284	3.07518	2.946818	4.003556	1.620722	2
5.309354	5.838615	4.6512	3.6241630000000002	3.168554	3.090242	9
5.40885	5.950818	4.748312	3.693338	3.230409	3.150619	9
5.688782	3.357732	3.797809	4.763457000000001	3.744312	3.576709	5
9.020801	5.221859	4.716953999999999	4.568954	3.119177	3.310102	6
5.060753999999999	1.7385480000000002	5.533221	3.648732	3.027208	4.716719	9
8.096764	5.539681	3.9010569999999998	4.1121	2.9463850000000003	2.798505	9
4.866751	2.6506629999999998	2.822049	3.257606	3.867891	4.861814000000001	6
4.45745	1.5501909999999999	1.753287	4.812839	4.88909	2.535981	9
3.6853610000000003	4.982922	4.095529	4.583731	2.221823	2.260903	2
2.952349	4.629894	3.342	2.7448759999999996	2.341044	1.750347	6
5.313747	5.080711	3.6622139999999996	3.15647	1.8303690000000001	1.782889	2
4.221007	3.6555	1.920465	1.918673	2.1324710000000002	2.129617	3
4.002184	2.728815	1.774907	3.4897780000000003	2.990577	2.4032270000000002	6
6.249307	4.472489	2.885625	5.653206	2.60037	2.196206	4
5.2426580000000005	3.7263900000000003	2.5109820000000003	3.984388	2.6508789999999998	2.672178	2
5.274437000000001	3.1520789999999996	5.3436	4.61398	1.556431	4.025368	7
11.159074	2.37534	7.2394169999999995	4.488841000000001	4.018598	3.4155559999999996	5
8.997581	5.599363	5.579084	8.373783	5.322289	8.212926	4
5.072502	2.407183	5.0760000000000005	3.707876	3.127406	1.611104	1
4.380241	1.569409	3.7934	2.034523	2.499723	2.072996	3
14.369716	10.822126	10.842336	7.960267	6.235894	7.450047	5
5.775303	4.712407000000001	5.459823999999999	4.648443	3.7234949999999998	2.937228	6
5.994264	5.503284	4.096307	3.364144	4.511138	1.569334	6
3.471212	5.338922	5.6305700000000005	4.424916	3.4648269999999997	3.227744	9
11.382850000000001	8.955019	10.817916	7.0702300000000005	5.289212	7.393324	5
5.7730570000000005	3.371769	3.577294	8.490546	4.815996	4.038809	6
5.188244	3.0308669999999998	4.408468	4.139869	2.523486	2.263477	6
4.6627600000000005	3.345995	3.6900150000000003	2.6875780000000002	1.612822	3.630154	1
4.760619	2.413101	4.805	3.287159	1.847483	2.936389	1
11.676945	9.901426	9.436081999999999	7.230221	5.291335	5.881383	0
5.634132	5.288	4.209512	3.0508809999999995	1.9264320000000001	2.0490630000000003	2
5.28204	3.156622	3.6631199999999997	4.618027	3.248024	4.032700999999999	7
7.602784	5.6237390000000005	3.963186	6.379086	2.2368200000000003	1.6699380000000001	0
4.417191	2.571273	2.837847	2.049205	2.51902	2.0956230000000002	3
5.411016	3.233701	6.0497	4.93956	1.549169	3.355769	7
6.127683	6.911687000000001	4.069461	2.959136	2.479825	2.159989	2
7.057448000000001	4.799767	3.787391	2.993513	3.136025	3.0219899999999997	0
4.2319770000000005	2.7045339999999998	1.584119	2.899826	2.4107000000000003	2.090602	3
5.745243	3.5621560000000003	4.580104	8.267206999999999	4.025529	3.956936	6
4.117662	3.566	1.594764	1.636193	2.150379	2.5215430000000003	3
4.620532	2.338248	3.716284	3.360061	3.432187	2.025687	1
5.275555000000001	3.1527469999999997	5.34462	4.61523	1.556752	4.026061	7
5.646833	6.127618	5.042241	3.271419	3.2109680000000003	3.454859	9
4.661282	4.5522	3.57477	3.361697	2.773225	2.8149990000000003	6
5.9193169999999995	6.512523	5.245818	3.397239	4.854433	3.156816	9
5.481691	3.500667	3.805275	4.523346	3.237232	1.975026	5
5.112531000000001	5.233023	2.787366	2.485431	4.331933	2.54434	2
3.925187	3.439082	3.420582	3.113951	2.2224180000000002	1.861285	9
6.18227	7.24076	5.437883	5.769520999999999	2.510577	4.21125	7
7.756035	4.882106	3.757493	3.9567069999999998	3.3036380000000003	3.5180219999999998	4
5.697337	7.5641549999999995	3.725463	3.989849	3.8747860000000003	6.235794	5
5.381962	4.1226	3.052162	3.258438	2.554751	2.805809	4
4.693618000000001	3.364436	3.7245150000000002	3.470441	2.446436	2.070373	1
